CODE_GENDER_ENC,FLAG_OWN_CAR_ENC,FLAG_OWN_REALTY_ENC,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE_ENC,NAME_EDUCATION_TYPE_ENC,NAME_FAMILY_STATUS_ENC,NAME_HOUSING_TYPE_ENC,AGE_YEARS,EMPLOYMENT_YEARS,IS_CURRENTLY_EMPLOYED,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE_ENC,CNT_FAM_MEMBERS,TARGET
0,0,1,0,363600.0,0,1,2,1,60,7.0,1,0,1,0,0,1,0
0,1,1,0,165800.0,4,1,2,1,32,6.8,1,1,0,0,0,1,0
0,1,0,0,126900.0,4,0,2,1,23,23.0,1,1,0,0,8,1,0
0,0,0,0,157900.0,4,4,1,1,55,9.3,1,0,0,0,6,2,0
0,0,1,0,73800.0,1,4,3,1,65,0.0,0,0,0,0,0,1,1
1,0,1,0,305900.0,0,4,1,1,23,0.2,1,0,0,0,5,2,0
1,1,0,2,70200.0,2,4,2,1,51,13.0,1,0,0,0,5,3,0
1,1,0,1,267500.0,4,1,1,5,44,0.5,1,0,1,1,0,3,0
0,0,0,4,121000.0,4,2,1,1,61,20.1,1,0,0,0,1,6,1
0,0,0,0,232700.0,4,1,0,3,49,0.4,1,0,0,1,2,2,0
1,1,1,2,242000.0,0,4,3,1,53,2.8,1,0,1,0,3,3,0
0,0,1,1,131400.0,1,4,0,4,58,0.0,0,0,1,0,5,3,1
0,0,1,0,95200.0,1,3,1,1,36,0.0,0,0,0,0,4,2,0
1,0,1,0,269600.0,0,1,2,1,53,9.0,1,0,0,1,4,1,0
1,0,0,1,251300.0,0,3,3,1,30,24.7,1,0,0,0,8,2,0
1,1,1,2,78400.0,2,1,3,1,50,21.2,1,1,0,0,7,3,0
0,0,0,0,119400.0,4,0,3,3,54,4.3,1,1,0,0,1,1,1
1,1,0,0,97300.0,1,2,3,1,55,0.0,0,0,0,0,2,1,0
0,0,0,1,117700.0,2,4,1,1,27,15.0,1,0,0,0,0,3,0
1,0,0,3,258900.0,4,1,1,2,26,5.1,1,0,0,0,1,5,0
0,0,1,1,240600.0,0,1,1,1,35,22.3,1,1,0,0,4,3,0
1,0,0,0,130900.0,4,4,3,3,52,3.2,1,0,0,0,0,1,0
0,0,1,0,149100.0,4,4,1,1,22,3.5,1,0,0,1,2,2,1
0,0,1,0,197600.0,0,4,1,4,52,6.1,1,0,0,0,0,2,0
0,0,0,2,161900.0,4,4,3,1,48,3.3,1,0,1,0,4,3,0
0,0,1,2,112300.0,4,4,1,1,41,7.2,1,1,0,0,3,4,0
1,0,0,1,85800.0,1,1,1,1,37,0.0,0,0,0,0,3,3,1
0,1,0,0,228300.0,4,3,2,5,39,21.1,1,0,1,1,0,1,0
1,1,0,3,191700.0,4,1,1,1,34,8.2,1,0,0,0,6,5,0
1,1,1,1,227200.0,0,4,1,1,69,22.5,1,0,0,0,7,3,0
0,0,0,3,180200.0,4,4,1,1,54,5.9,1,1,0,0,2,5,0
1,0,1,1,177100.0,4,4,1,1,68,21.2,1,1,0,0,5,3,0
0,0,0,2,166800.0,4,1,1,1,40,15.3,1,0,1,0,2,4,0
0,0,1,2,212600.0,4,2,2,4,41,19.1,1,0,0,0,2,3,0
1,0,0,0,207900.0,4,4,3,1,68,24.5,1,0,1,0,7,1,0
0,1,1,3,72000.0,2,1,1,1,23,6.2,1,0,0,0,0,5,1
1,1,1,0,171700.0,4,1,1,2,34,18.2,1,0,1,0,1,2,0
1,0,1,1,85100.0,4,4,1,5,41,4.1,1,0,0,0,1,3,0
1,1,1,3,195600.0,2,4,1,1,47,2.9,1,0,1,0,4,5,1
0,0,0,0,152200.0,1,1,2,1,27,0.0,0,0,1,0,1,1,1
0,0,1,1,141500.0,4,1,1,3,62,14.1,1,0,1,0,1,3,0
0,0,1,1,172600.0,4,4,3,1,49,1.2,1,0,0,0,2,2,0
0,0,1,1,62600.0,0,4,3,1,29,17.4,1,0,0,1,7,2,0
1,0,1,2,321700.0,0,1,0,1,60,11.1,1,1,0,0,0,4,0
1,1,1,1,149800.0,1,4,1,1,35,0.0,0,0,1,0,2,3,0
0,0,0,2,252500.0,4,2,1,3,64,9.2,1,1,1,1,5,4,0
0,0,1,0,273700.0,4,4,1,1,48,5.2,1,1,0,1,3,2,0
1,1,1,0,102900.0,4,4,0,1,58,12.8,1,0,1,1,5,2,0
1,1,1,0,314600.0,0,4,1,3,35,15.8,1,0,0,0,0,2,0
0,0,1,1,364300.0,0,3,1,5,35,21.9,1,0,0,0,8,3,0
0,1,1,0,85800.0,4,1,3,1,50,12.1,1,0,1,0,6,1,1
1,1,1,1,169200.0,4,2,1,1,52,24.2,1,0,0,0,6,3,0
0,0,0,0,139600.0,2,4,1,4,60,7.7,1,1,1,0,8,2,0
0,0,1,2,233900.0,4,2,1,1,32,18.9,1,0,1,0,0,4,0
0,1,1,0,30000.0,4,2,1,1,40,2.7,1,0,0,1,4,2,1
1,1,1,1,196300.0,1,4,4,1,47,0.0,0,0,0,0,2,2,1
0,0,1,1,172900.0,4,0,1,0,22,1.8,1,0,0,0,7,3,0
1,1,0,3,237700.0,4,2,1,5,61,6.0,1,0,0,0,1,5,0
1,0,1,1,176200.0,4,0,4,1,42,4.9,1,0,0,1,8,2,0
0,0,0,2,281300.0,0,2,1,5,46,17.3,1,0,1,0,5,4,0
0,1,1,2,33800.0,4,1,1,4,60,8.2,1,0,1,0,1,4,0
1,1,1,1,138400.0,2,3,1,3,28,3.4,1,1,0,0,3,3,0
0,1,1,0,233400.0,4,4,2,5,56,1.8,1,0,1,0,2,1,0
0,1,1,2,264300.0,0,1,0,2,46,10.0,1,0,0,1,2,4,0
0,1,1,1,76900.0,4,4,1,1,57,20.1,1,1,0,0,6,3,0
0,0,1,0,183900.0,4,1,1,1,37,16.0,1,0,0,0,3,2,1
0,1,1,1,171200.0,0,1,2,2,27,13.5,1,0,0,0,4,2,0
0,0,1,2,123000.0,4,1,1,5,21,11.7,1,1,0,0,4,4,0
1,0,1,3,112300.0,0,2,1,4,47,16.8,1,0,0,0,2,5,0
1,1,1,3,219000.0,4,4,3,1,62,7.2,1,0,1,0,8,4,0
1,1,0,0,250100.0,4,1,3,1,46,21.4,1,0,0,0,6,1,0
0,1,1,0,418100.0,0,4,2,1,52,13.1,1,0,0,0,1,1,0
0,1,0,0,116200.0,0,4,0,5,34,11.2,1,0,1,0,2,2,0
1,0,1,0,228300.0,4,1,2,1,39,22.1,1,0,0,0,3,1,0
1,1,1,2,206700.0,2,1,0,2,29,0.4,1,1,1,0,8,4,0
0,0,1,0,143400.0,4,4,1,1,63,16.1,1,1,0,1,6,2,0
1,0,1,1,122200.0,4,4,1,1,64,20.3,1,0,0,0,6,3,0
0,0,1,1,111600.0,4,4,2,1,21,10.0,1,1,0,1,3,2,1
1,0,1,2,146800.0,4,1,1,1,41,2.2,1,0,0,0,7,4,0
0,0,1,0,192800.0,4,1,0,5,40,19.4,1,0,0,1,8,2,0
0,1,1,0,177100.0,1,4,0,3,69,0.0,0,0,0,0,8,2,0
1,1,0,0,249600.0,4,1,1,1,53,9.4,1,0,0,0,6,2,0
0,0,1,0,78200.0,4,4,1,5,53,9.9,1,0,0,0,5,2,0
1,1,1,4,115800.0,2,1,1,1,38,12.9,1,0,0,0,4,6,0
0,0,1,2,261900.0,4,4,1,2,61,18.5,1,1,1,0,6,4,0
0,0,0,0,133900.0,4,0,3,1,37,15.0,1,1,0,0,6,1,0
1,0,1,2,176400.0,4,4,1,1,33,9.1,1,0,1,0,2,4,0
0,0,1,0,72600.0,4,1,4,5,69,24.5,1,0,0,0,1,1,0
0,0,0,2,252600.0,4,1,1,1,63,3.9,1,0,0,1,0,4,1
1,0,0,0,59500.0,4,4,0,1,69,21.3,1,0,1,0,5,2,1
1,0,1,2,76500.0,4,4,1,0,29,10.8,1,0,1,0,6,4,0
0,0,1,0,328300.0,0,4,1,1,66,2.2,1,0,1,0,3,2,0
0,0,0,0,200600.0,1,2,1,1,21,0.0,0,1,0,0,0,2,1
0,0,0,0,215600.0,0,4,1,1,43,3.8,1,0,1,0,1,2,0
0,0,1,0,177000.0,4,1,3,4,60,23.4,1,0,0,0,2,1,0
0,0,1,1,237200.0,4,1,4,1,54,25.0,1,1,0,0,5,2,0
1,0,1,0,264300.0,0,4,1,1,56,18.9,1,0,1,0,8,2,0
0,0,1,1,156500.0,4,4,1,1,65,16.1,1,0,0,0,0,3,0
0,1,0,1,149400.0,4,3,3,1,34,9.7,1,0,1,1,4,2,0
0,0,1,1,108400.0,0,4,2,1,41,18.2,1,0,0,0,3,2,0
1,1,0,1,194700.0,4,4,1,1,63,5.9,1,1,0,0,8,3,0
1,0,0,0,116100.0,1,1,1,1,63,0.0,0,0,1,0,0,2,1
1,0,1,1,152400.0,4,4,1,5,41,9.6,1,0,0,0,7,3,0
1,0,1,3,103900.0,2,1,1,5,48,3.5,1,0,0,0,8,5,1
1,1,1,1,82200.0,1,4,1,1,52,0.0,0,0,0,0,4,3,0
0,0,1,1,219000.0,4,0,1,1,50,4.2,1,0,1,1,8,3,0
0,0,0,1,235500.0,4,4,1,2,60,1.7,1,1,0,1,7,3,1
1,1,1,0,212500.0,0,0,1,5,32,17.4,1,0,1,0,5,2,1
0,1,1,1,203700.0,0,4,1,2,49,2.5,1,1,1,0,8,3,0
1,0,1,2,126200.0,4,4,1,1,21,1.3,1,1,1,0,0,4,0
1,0,0,0,239000.0,4,3,1,3,46,10.0,1,0,1,0,0,2,0
1,1,1,2,182000.0,4,4,1,5,36,24.2,1,0,1,0,5,4,0
0,0,1,0,203200.0,4,4,1,1,38,19.6,1,0,0,0,7,2,0
1,0,0,0,180100.0,2,4,1,1,53,19.1,1,0,1,0,7,2,0
1,0,1,2,160600.0,4,3,0,1,62,3.7,1,0,1,0,1,4,1
1,0,0,2,106600.0,4,4,1,1,63,2.7,1,1,1,0,0,4,1
0,0,1,2,117200.0,4,1,3,4,43,19.2,1,0,1,0,6,3,0
1,0,0,3,167400.0,1,1,1,5,68,0.0,0,0,0,0,6,5,0
0,0,1,0,179000.0,0,4,1,1,25,13.9,1,1,0,0,4,2,0
0,1,1,1,102800.0,1,4,3,4,41,0.0,0,1,0,0,1,2,0
0,1,1,0,72400.0,1,3,1,1,21,0.0,0,1,0,0,6,2,1
0,0,1,0,68900.0,1,1,1,1,51,0.0,0,0,0,0,0,2,0
1,0,1,0,175400.0,0,1,1,5,38,17.6,1,0,1,1,0,2,0
1,0,1,1,286400.0,4,4,1,1,41,6.4,1,1,1,0,4,3,0
0,0,0,0,221500.0,4,4,1,1,27,20.2,1,0,0,0,1,2,0
0,0,0,2,195700.0,0,1,3,1,21,21.5,1,1,1,0,1,3,0
0,0,1,1,248200.0,4,1,1,1,43,9.0,1,0,0,0,8,3,0
0,1,1,0,227200.0,0,1,4,1,47,7.6,1,0,0,0,8,1,0
0,0,1,1,265300.0,4,4,1,1,22,13.0,1,0,0,0,8,3,0
0,1,0,0,425800.0,0,0,1,1,54,23.8,1,0,1,0,5,2,0
0,0,1,0,244800.0,4,4,2,1,36,6.3,1,0,0,0,5,1,1
0,1,1,2,186000.0,4,4,1,1,60,22.2,1,0,0,0,7,4,1
1,0,0,0,298700.0,0,3,4,1,30,19.6,1,1,1,0,8,1,0
0,1,0,2,180900.0,4,1,1,1,40,21.3,1,1,0,0,8,4,1
1,1,1,1,85800.0,0,4,1,1,68,11.7,1,0,0,0,7,3,1
1,1,0,1,185000.0,0,1,1,1,57,11.9,1,0,0,0,5,3,0
0,0,0,1,106700.0,2,1,1,1,45,12.1,1,0,0,0,3,3,1
1,0,1,0,91600.0,1,4,1,1,24,0.0,0,0,1,0,2,2,0
1,0,1,0,293000.0,4,1,1,1,52,9.4,1,1,0,0,8,2,0
1,0,0,0,334300.0,0,4,1,1,65,19.8,1,0,0,1,6,2,0
0,0,1,0,207800.0,4,4,1,1,48,21.3,1,0,0,0,2,2,0
0,0,1,0,231200.0,4,4,1,1,60,15.3,1,0,0,0,6,2,0
0,0,1,4,81100.0,0,1,2,1,33,13.5,1,0,1,0,3,5,0
1,1,0,0,301200.0,0,4,1,1,25,12.2,1,0,0,0,7,2,0
0,1,0,1,239200.0,4,2,3,1,37,6.0,1,0,0,0,1,2,1
0,0,1,0,38900.0,4,1,1,1,67,8.5,1,1,0,0,0,2,0
1,0,0,0,152100.0,1,4,1,5,27,0.0,0,0,0,0,5,2,0
1,0,0,0,90300.0,4,1,1,1,30,11.7,1,0,1,0,0,2,1
1,0,0,1,37300.0,1,2,0,1,47,0.0,0,1,0,1,7,3,1
0,1,1,0,351400.0,0,1,2,1,55,18.7,1,0,0,0,4,1,0
0,0,1,0,116600.0,4,4,1,1,43,7.3,1,0,0,1,2,2,0
0,0,0,1,134900.0,4,4,1,1,36,14.1,1,0,0,0,3,3,0
1,0,1,1,242300.0,4,2,1,1,47,17.5,1,1,0,0,5,3,0
0,0,0,0,107200.0,1,4,3,1,35,0.0,0,0,0,1,3,1,1
0,0,0,2,112400.0,1,4,1,1,26,0.0,0,0,0,1,4,4,0
0,0,1,1,223000.0,0,1,0,1,62,19.6,1,0,1,1,6,3,1
0,1,0,1,201900.0,4,4,3,5,59,14.4,1,0,1,0,3,2,0
1,1,1,0,221000.0,0,0,0,1,44,10.0,1,0,0,1,5,2,0
1,0,1,0,187200.0,4,2,1,1,43,22.1,1,0,1,0,2,2,0
0,0,1,0,197700.0,0,1,3,2,25,4.7,1,0,1,0,6,1,0
0,1,1,3,202200.0,4,2,1,1,27,1.2,1,0,1,1,1,5,0
0,0,1,0,133200.0,1,1,1,1,42,0.0,0,1,0,0,5,2,1
1,0,0,4,399400.0,0,1,1,1,49,8.9,1,0,0,0,0,6,0
0,0,0,0,156000.0,4,1,3,1,51,2.6,1,0,1,0,1,1,0
1,1,1,0,112300.0,1,4,1,1,55,0.0,0,1,1,0,3,2,0
1,0,0,0,195000.0,4,3,3,4,54,22.8,1,0,1,0,7,1,0
0,0,1,0,240800.0,4,2,3,2,39,23.6,1,0,0,1,1,1,0
0,0,1,2,111200.0,4,3,3,1,54,12.7,1,0,0,0,5,3,1
1,0,1,2,248700.0,0,1,1,1,50,5.7,1,0,0,0,2,4,0
1,1,1,1,30000.0,1,4,2,1,39,0.0,0,0,0,0,6,2,1
1,0,0,1,108600.0,1,4,1,1,38,0.0,0,0,0,0,2,3,0
1,1,1,1,330100.0,0,4,0,5,21,20.4,1,0,0,0,2,3,0
0,1,0,4,134300.0,4,4,1,1,61,6.5,1,0,0,1,7,6,1
0,0,0,0,191100.0,4,4,0,1,36,8.9,1,0,0,1,3,2,1
1,0,0,2,146700.0,4,1,1,1,60,12.9,1,0,0,0,2,4,0
0,0,1,1,83900.0,1,1,3,4,48,0.0,0,0,0,0,8,2,1
0,1,1,3,214400.0,2,4,1,1,31,23.3,1,0,0,0,4,5,0
0,0,1,2,114100.0,4,1,3,4,68,23.8,1,0,0,0,3,3,0
1,0,0,4,132300.0,1,4,1,1,52,0.0,0,1,0,0,7,6,0
0,0,1,1,265900.0,0,1,3,1,46,6.2,1,0,1,0,5,2,0
1,0,1,0,126300.0,4,0,1,1,30,20.6,1,1,0,1,6,2,0
1,0,1,0,253100.0,0,1,3,1,43,7.0,1,1,1,0,1,1,0
1,0,1,1,80700.0,1,4,1,1,68,0.0,0,0,1,1,1,3,1
0,1,1,2,212900.0,4,1,1,1,65,14.6,1,0,1,1,5,4,0
1,1,1,0,86400.0,2,1,0,1,59,15.6,1,1,1,0,1,2,0
1,1,1,0,158600.0,4,1,0,1,53,0.2,1,0,1,1,3,2,0
1,0,1,0,164100.0,4,3,3,1,34,20.6,1,1,0,0,6,1,0
0,0,1,2,250100.0,4,4,2,5,29,17.2,1,1,0,0,8,3,0
0,0,1,0,125900.0,1,4,1,4,34,0.0,0,0,1,0,8,2,0
1,1,1,1,240200.0,4,4,1,4,56,1.1,1,0,1,0,5,3,0
0,1,0,0,143300.0,1,1,1,1,61,0.0,0,0,1,0,2,2,1
0,1,1,0,286100.0,0,1,1,1,22,16.1,1,1,0,0,8,2,0
0,1,0,3,159100.0,4,4,1,1,31,18.6,1,0,0,0,3,5,0
1,0,1,0,162900.0,1,4,3,1,34,0.0,0,0,0,1,2,1,1
0,0,0,0,157600.0,4,1,1,5,56,22.5,1,1,0,0,6,2,0
0,0,1,0,47300.0,1,0,1,1,55,0.0,0,0,0,0,5,2,1
0,0,1,0,166500.0,4,4,1,1,62,18.2,1,1,1,0,3,2,0
1,0,1,1,278100.0,0,4,1,2,45,14.9,1,0,0,0,7,3,0
0,0,0,0,105000.0,0,1,1,1,53,11.1,1,1,1,0,3,2,0
0,1,1,1,110400.0,2,4,1,4,29,4.5,1,1,0,0,2,3,0
0,0,1,0,102500.0,4,1,4,1,33,22.9,1,0,1,0,6,1,1
1,0,1,2,306100.0,0,1,1,1,63,20.2,1,0,0,0,5,4,0
1,0,1,2,285400.0,4,1,0,2,30,19.3,1,1,0,0,3,4,0
0,1,1,4,166800.0,4,3,1,4,53,23.1,1,1,0,0,0,6,0
0,1,1,3,213500.0,4,4,1,5,65,2.8,1,0,0,0,3,5,0
1,1,1,0,211800.0,4,2,1,2,29,4.5,1,1,1,0,6,2,0
0,0,1,0,185300.0,1,3,3,2,60,0.0,0,0,0,0,1,1,0
1,0,0,1,185200.0,0,4,4,1,33,3.7,1,1,0,0,2,2,0
0,0,1,0,166100.0,4,4,1,1,44,15.3,1,0,0,0,8,2,0
0,0,1,0,105700.0,1,2,1,1,60,0.0,0,1,0,0,5,2,1
0,1,0,0,184700.0,4,1,1,1,37,23.1,1,0,1,0,6,2,0
0,0,1,0,450400.0,0,4,1,1,53,3.8,1,0,1,0,1,2,0
1,0,1,1,121300.0,1,4,0,5,43,0.0,0,0,0,0,7,3,1
0,0,0,0,84100.0,1,1,1,1,47,0.0,0,0,1,1,0,2,1
1,0,1,0,107300.0,4,4,1,1,64,6.5,1,0,1,0,4,2,0
0,1,1,1,345200.0,0,1,2,3,64,24.4,1,0,0,0,8,2,0
0,1,0,0,125900.0,4,1,1,1,63,19.6,1,0,1,0,6,2,1
0,0,0,3,147900.0,1,2,3,0,46,0.0,0,0,0,0,1,4,0
1,0,1,0,182900.0,0,1,3,2,44,17.2,1,0,1,0,0,1,0
0,0,1,1,66800.0,1,1,1,1,31,0.0,0,0,0,0,4,3,0
1,0,1,0,218100.0,4,1,1,1,49,10.3,1,1,0,0,8,2,0
1,0,1,0,187000.0,0,4,1,1,68,4.1,1,0,0,0,1,2,0
0,0,1,0,275700.0,0,1,4,1,25,17.7,1,0,0,0,1,1,0
0,0,1,0,281900.0,0,1,0,1,44,1.0,1,0,0,1,1,2,0
0,0,0,2,285900.0,0,2,1,1,29,9.0,1,0,0,0,5,4,0
1,1,0,1,145000.0,2,1,3,2,30,12.3,1,1,1,0,3,2,0
1,0,1,0,148800.0,1,1,3,1,31,0.0,0,1,0,0,4,1,0
0,0,1,0,121900.0,4,4,1,1,51,24.6,1,0,0,0,0,2,0
0,0,1,0,30000.0,1,3,1,5,23,0.0,0,0,0,1,0,2,0
1,0,1,0,224500.0,4,4,3,1,45,24.0,1,0,1,1,4,1,0
0,0,1,0,253900.0,0,0,1,1,63,17.7,1,1,0,0,7,2,0
0,0,0,4,94400.0,1,4,0,1,60,0.0,0,1,1,0,6,6,1
0,1,1,0,87300.0,4,4,3,1,47,15.9,1,0,0,1,1,1,0
0,0,0,1,34500.0,1,2,1,2,21,0.0,0,0,0,0,0,3,1
0,0,1,1,122200.0,1,1,0,1,69,0.0,0,0,0,0,1,3,1
0,0,1,2,283900.0,4,1,1,1,68,12.1,1,0,0,1,5,4,0
0,1,1,0,171300.0,4,4,2,1,36,7.9,1,1,0,1,2,1,0
1,1,1,1,157200.0,4,2,1,1,55,19.5,1,1,1,0,8,3,0
0,1,0,2,158600.0,2,1,3,1,35,13.5,1,0,0,0,0,3,1
0,0,0,0,317300.0,4,1,0,2,54,19.5,1,1,0,0,0,2,0
0,1,1,0,303200.0,0,3,1,1,31,23.6,1,1,0,0,3,2,0
1,0,1,3,121200.0,4,1,1,2,29,5.8,1,1,0,1,0,5,0
0,1,1,2,181800.0,4,4,1,5,44,16.9,1,1,0,0,8,4,0
0,1,0,0,134000.0,1,1,3,1,57,0.0,0,0,0,0,0,1,1
1,1,0,1,113500.0,4,1,1,1,55,5.7,1,0,1,0,0,3,0
1,1,1,0,202500.0,2,2,4,2,42,20.2,1,1,0,0,7,1,0
0,0,1,0,128500.0,4,4,3,2,60,24.0,1,1,0,0,1,1,0
1,0,1,0,84800.0,4,1,1,1,58,3.0,1,1,1,1,8,2,0
0,0,1,0,184800.0,4,1,3,1,27,11.7,1,0,1,1,5,1,1
0,1,1,1,155400.0,2,4,1,1,64,4.2,1,0,0,0,6,3,0
0,1,1,2,179900.0,4,4,2,1,50,20.5,1,0,1,1,4,3,0
1,0,0,2,175800.0,0,1,1,1,49,1.8,1,0,0,0,1,4,1
1,0,1,0,140600.0,4,1,1,1,59,16.3,1,0,1,1,1,2,1
0,1,1,2,251100.0,4,1,1,1,61,20.7,1,0,0,1,1,4,0
1,0,0,0,277100.0,0,2,4,1,29,18.1,1,0,1,0,1,1,0
0,0,1,0,159600.0,0,1,1,2,21,17.7,1,1,1,0,0,2,0
1,1,1,2,57100.0,4,1,1,1,23,10.5,1,0,0,0,3,4,0
1,0,1,0,122400.0,4,4,1,1,25,23.0,1,0,0,0,0,2,0
1,1,1,0,126600.0,1,4,1,1,31,0.0,0,0,0,1,3,2,1
0,0,1,0,140200.0,4,1,1,2,24,1.5,1,1,0,1,4,2,0
0,1,1,0,135300.0,4,1,3,1,64,8.4,1,0,1,0,3,1,0
1,0,0,1,142900.0,4,1,1,1,53,21.2,1,0,1,0,5,3,0
1,1,1,4,175400.0,4,1,1,4,53,21.4,1,0,1,1,7,6,0
1,0,0,2,229400.0,4,1,1,2,65,8.8,1,0,0,0,3,4,0
0,1,1,2,180000.0,4,4,1,1,40,8.5,1,0,0,0,7,4,0
1,0,0,1,245200.0,0,1,1,1,57,1.6,1,0,1,0,6,3,0
0,0,0,2,165800.0,4,1,1,1,40,19.9,1,0,1,0,2,4,0
0,0,0,0,198100.0,0,1,1,1,54,11.2,1,1,0,0,0,2,0
0,0,1,3,52500.0,3,1,1,1,41,0.7,1,0,0,0,6,5,0
1,0,0,0,201600.0,2,1,1,1,27,17.9,1,1,0,0,2,2,1
0,1,1,3,205900.0,1,4,1,1,36,0.0,0,0,1,0,6,5,0
1,1,0,0,218500.0,4,4,1,1,52,7.7,1,0,0,0,7,2,1
1,0,1,1,148600.0,4,4,3,5,56,19.9,1,0,0,0,2,2,0
0,1,1,1,82000.0,1,1,3,5,31,0.0,0,0,1,0,6,2,1
0,0,1,4,240000.0,4,4,1,1,68,11.9,1,1,0,0,7,6,0
1,1,0,1,128700.0,4,4,1,3,49,21.8,1,1,0,0,4,3,0
1,0,1,0,308000.0,0,0,3,5,62,22.2,1,1,0,0,0,1,0
0,0,0,1,132100.0,4,1,4,1,54,24.8,1,0,0,0,0,2,0
1,0,0,0,134700.0,1,4,1,1,30,0.0,0,0,0,0,1,2,1
0,0,1,0,75500.0,1,1,1,1,23,0.0,0,0,0,0,1,2,1
0,1,1,0,152800.0,1,1,1,5,42,0.0,0,0,0,0,6,2,1
1,0,0,0,68200.0,1,1,1,1,52,0.0,0,0,1,0,0,2,1
0,1,1,0,197200.0,4,1,1,1,64,21.4,1,1,0,0,8,2,0
1,0,1,2,223400.0,0,4,0,1,40,4.0,1,0,0,0,5,4,0
0,0,0,2,186400.0,4,4,1,5,22,20.3,1,0,0,0,8,4,0
0,0,0,0,206800.0,0,4,1,1,28,3.5,1,0,1,0,5,2,1
1,1,0,0,153600.0,4,4,4,1,61,5.1,1,0,1,0,2,1,0
0,1,1,0,253000.0,0,1,1,1,45,17.1,1,1,0,0,4,2,0
0,1,1,0,103900.0,2,4,1,1,31,8.9,1,0,0,0,3,2,0
1,1,1,0,116500.0,4,1,1,1,44,9.7,1,0,1,0,2,2,0
0,1,1,0,157400.0,4,1,1,1,46,22.2,1,0,1,1,2,2,0
1,0,1,1,155000.0,4,4,3,1,55,21.7,1,0,1,0,7,2,0
1,1,1,1,116700.0,4,4,1,1,60,18.8,1,1,0,0,8,3,0
1,0,1,0,238200.0,4,4,3,1,25,12.4,1,0,0,0,8,1,0
1,0,0,0,106000.0,1,4,3,1,35,0.0,0,1,1,0,7,1,0
1,0,0,1,165700.0,4,1,1,1,62,15.5,1,0,0,0,6,3,0
1,1,0,2,96400.0,4,2,1,1,34,6.8,1,0,0,0,7,4,1
0,1,1,0,414000.0,0,1,1,1,57,7.8,1,0,0,0,6,2,0
0,0,1,0,332900.0,4,1,2,1,38,12.9,1,0,1,1,0,1,0
0,1,0,0,130800.0,4,4,1,1,32,2.8,1,0,0,0,1,2,0
1,0,1,0,171500.0,1,1,1,4,23,0.0,0,0,0,0,2,2,0
1,1,1,0,116100.0,1,1,2,2,60,0.0,0,0,1,1,0,1,0
1,0,1,0,281000.0,4,4,1,1,66,5.8,1,1,0,0,2,2,1
0,0,1,0,201200.0,4,3,1,1,53,22.5,1,0,0,1,4,2,0
0,0,1,0,186300.0,4,4,1,3,24,7.3,1,0,0,0,3,2,0
1,1,0,1,30000.0,4,1,1,1,60,8.0,1,0,1,0,3,3,1
1,1,0,0,124600.0,4,1,1,2,46,8.6,1,0,1,0,3,2,1
0,0,1,1,241700.0,0,2,0,2,41,12.9,1,0,1,0,8,3,0
1,0,1,0,128300.0,1,3,1,4,65,0.0,0,0,0,0,4,2,0
1,1,0,0,103500.0,4,3,1,1,36,23.1,1,1,0,1,0,2,0
0,1,1,2,178800.0,0,1,1,1,68,7.7,1,0,0,0,3,4,0
0,1,1,1,214900.0,4,1,0,1,43,15.3,1,0,1,0,2,3,0
1,0,0,0,92900.0,4,4,3,1,44,11.8,1,0,1,0,8,1,1
1,1,0,1,251200.0,0,1,1,1,29,14.2,1,0,0,0,3,3,0
0,0,0,1,229300.0,2,2,1,1,39,24.5,1,1,0,0,7,3,0
1,0,1,0,204300.0,4,1,0,1,47,8.4,1,0,1,0,6,2,0
1,0,1,0,201100.0,4,4,1,5,60,10.3,1,0,0,0,6,2,0
1,0,0,2,70300.0,0,4,1,1,51,1.7,1,0,1,0,6,4,0
1,0,1,0,128200.0,4,4,1,1,21,8.2,1,0,0,0,4,2,0
1,0,0,0,309400.0,4,4,1,5,33,21.1,1,0,1,0,0,2,0
0,1,1,0,142300.0,4,4,1,1,65,22.2,1,0,1,0,4,2,0
1,0,0,2,346200.0,0,4,0,1,24,7.8,1,0,1,0,0,4,0
1,0,1,2,141500.0,4,4,1,2,45,0.7,1,1,1,0,1,4,0
0,0,1,2,36100.0,3,4,1,1,30,0.4,1,0,1,1,8,4,1
0,0,1,2,212500.0,4,2,1,2,43,1.7,1,0,0,0,1,4,0
0,1,0,4,186300.0,4,1,1,2,63,7.2,1,0,0,0,4,6,0
0,0,1,1,272000.0,0,1,1,1,50,5.6,1,0,1,0,2,3,0
1,1,1,1,128400.0,4,1,1,1,34,5.9,1,1,1,0,6,3,0
0,0,0,4,108400.0,4,4,1,1,52,11.2,1,0,0,0,3,6,1
0,1,1,0,124200.0,4,2,1,2,50,22.0,1,1,0,1,5,2,0
0,0,1,1,146500.0,4,3,1,1,25,8.4,1,1,1,0,4,3,0
0,1,1,1,110400.0,1,4,4,1,65,0.0,0,0,0,1,1,2,0
0,0,0,2,245300.0,4,4,1,1,35,14.2,1,0,1,1,1,4,0
0,0,1,2,164900.0,2,1,0,4,37,8.6,1,0,1,0,8,4,0
1,1,1,2,140400.0,1,4,1,4,68,0.0,0,0,1,0,1,4,0
