ID,MONTHS_BALANCE,STATUS
1004605,-1,0
1004605,-2,0
1004605,-3,X
1004605,-4,0
1004605,-5,C
1004605,-6,3
1004605,-7,X
1004605,-8,4
1004605,-9,X
1004605,-10,X
1004606,0,C
1004606,-1,X
1004606,-2,X
1004606,-3,C
1004606,-4,X
1004606,-5,X
1004606,-6,C
1004606,-7,0
1004606,-8,X
1004606,-9,X
1004606,-10,C
1004606,-11,C
1004606,-12,1
1004607,0,X
1004607,-1,0
1004607,-2,X
1004607,-3,1
1004607,-4,C
1004607,-5,X
1004607,-6,C
1004607,-7,X
1004607,-8,C
1004607,-9,X
1004607,-10,C
1004607,-11,C
1004607,-12,X
1004607,-13,X
1004607,-14,0
1004607,-15,0
1004607,-16,C
1004608,0,X
1004608,-1,C
1004608,-2,X
1004608,-3,0
1004608,-4,X
1004608,-5,C
1004609,0,0
1004609,-1,C
1004609,-2,0
1004609,-3,X
1004609,-4,C
1004609,-5,C
1004609,-6,0
1004609,-7,C
1004609,-8,X
1004609,-9,1
1004609,-10,X
1004609,-11,X
1004609,-12,X
1004609,-13,X
1004609,-14,X
1004609,-15,X
1004609,-16,0
1004609,-17,C
1004609,-18,C
1004609,-19,C
1004609,-20,0
1004609,-21,C
1004610,0,X
1004610,-1,1
1004610,-2,0
1004610,-3,C
1004610,-4,X
1004610,-5,X
1004610,-6,X
1004610,-7,C
1004610,-8,C
1004610,-9,0
1004610,-10,X
1004610,-11,X
1004610,-12,0
1004611,0,0
1004611,-1,C
1004611,-2,C
1004611,-3,X
1004611,-4,C
1004611,-5,X
1004611,-6,X
1004612,0,X
1004612,-1,X
1004612,-2,2
1004612,-3,C
1004612,-4,1
1004612,-5,5
1004612,-6,C
1004612,-7,C
1004612,-8,2
1004612,-9,2
1004612,-10,X
1004612,-11,C
1004613,0,C
1004613,-1,0
1004613,-2,X
1004613,-3,X
1004613,-4,0
1004613,-5,0
1004614,0,X
1004614,-1,X
1004614,-2,1
1004614,-3,X
1004614,-4,C
1004614,-5,X
1004614,-6,C
1004614,-7,C
1004614,-8,C
1004614,-9,X
1004614,-10,C
1004614,-11,X
1004614,-12,0
1004615,0,C
1004615,-1,C
1004615,-2,C
1004615,-3,X
1004615,-4,X
1004615,-5,X
1004615,-6,0
1004615,-7,X
1004615,-8,1
1004615,-9,X
1004615,-10,X
1004615,-11,C
1004615,-12,1
1004616,0,C
1004616,-1,X
1004616,-2,0
1004616,-3,C
1004616,-4,C
1004617,0,1
1004617,-1,C
1004617,-2,1
1004617,-3,X
1004617,-4,0
1004617,-5,C
1004617,-6,1
1004617,-7,C
1004617,-8,X
1004617,-9,X
1004617,-10,1
1004617,-11,1
1004617,-12,0
1004617,-13,C
1004617,-14,X
1004617,-15,X
1004618,0,0
1004618,-1,C
1004618,-2,C
1004618,-3,0
1004618,-4,C
1004618,-5,C
1004618,-6,1
1004618,-7,0
1004618,-8,X
1004618,-9,C
1004618,-10,0
1004619,0,0
1004619,-1,C
1004619,-2,0
1004619,-3,1
1004619,-4,1
1004619,-5,C
1004620,0,3
1004620,-1,1
1004620,-2,X
1004620,-3,C
1004620,-4,C
1004620,-5,5
1004620,-6,5
1004620,-7,X
1004620,-8,C
1004620,-9,X
1004620,-10,C
1004620,-11,0
1004620,-12,C
1004620,-13,X
1004620,-14,5
1004621,0,C
1004621,-1,C
1004621,-2,1
1004621,-3,X
1004622,0,X
1004622,-1,X
1004622,-2,C
1004622,-3,1
1004622,-4,X
1004622,-5,X
1004622,-6,C
1004622,-7,0
1004622,-8,C
1004622,-9,1
1004622,-10,X
1004622,-11,X
1004622,-12,C
1004622,-13,0
1004622,-14,0
1004623,0,X
1004623,-1,0
1004623,-2,1
1004623,-3,1
1004623,-4,X
1004623,-5,X
1004623,-6,X
1004623,-7,X
1004623,-8,2
1004623,-9,C
1004623,-10,C
1004623,-11,4
1004623,-12,X
1004624,0,X
1004624,-1,C
1004624,-2,0
1004624,-3,C
1004624,-4,C
1004624,-5,1
1004624,-6,C
1004624,-7,X
1004624,-8,1
1004624,-9,C
1004624,-10,1
1004624,-11,C
1004624,-12,C
1004624,-13,C
1004624,-14,C
1004624,-15,C
1004624,-16,1
1004624,-17,C
1004624,-18,C
1004625,0,0
1004625,-1,C
1004625,-2,X
1004625,-3,C
1004625,-4,X
1004625,-5,0
1004625,-6,5
1004625,-7,C
1004625,-8,2
1004625,-9,X
1004625,-10,X
1004625,-11,X
1004625,-12,X
1004626,0,C
1004626,-1,0
1004626,-2,X
1004626,-3,1
1004626,-4,C
1004626,-5,C
1004626,-6,X
1004626,-7,0
1004626,-8,X
1004626,-9,0
1004626,-10,0
1004627,0,1
1004627,-1,X
1004627,-2,C
1004627,-3,C
1004627,-4,C
1004627,-5,C
1004627,-6,C
1004627,-7,C
1004627,-8,C
1004627,-9,C
1004627,-10,X
1004627,-11,X
1004627,-12,0
1004627,-13,C
1004627,-14,C
1004627,-15,C
1004627,-16,X
1004628,0,X
1004628,-1,C
1004628,-2,C
1004628,-3,C
1004628,-4,X
1004628,-5,C
1004628,-6,C
1004628,-7,X
1004628,-8,X
1004628,-9,C
1004628,-10,C
1004629,0,C
1004629,-1,C
1004629,-2,C
1004629,-3,0
1004629,-4,C
1004629,-5,0
1004629,-6,C
1004629,-7,C
1004629,-8,C
1004629,-9,C
1004629,-10,C
1004629,-11,C
1004630,0,C
1004630,-1,2
1004630,-2,C
1004630,-3,0
1004630,-4,C
1004630,-5,C
1004630,-6,0
1004630,-7,C
1004630,-8,C
1004630,-9,X
1004630,-10,X
1004630,-11,0
1004630,-12,X
1004630,-13,C
1004630,-14,0
1004630,-15,0
1004630,-16,2
1004630,-17,C
1004630,-18,5
1004630,-19,2
1004630,-20,1
1004630,-21,C
1004630,-22,X
1004631,0,0
1004631,-1,X
1004631,-2,C
1004631,-3,C
1004631,-4,C
1004631,-5,C
1004631,-6,X
1004631,-7,X
1004631,-8,X
1004631,-9,X
1004632,0,C
1004632,-1,X
1004632,-2,X
1004633,0,C
1004633,-1,C
1004633,-2,C
1004633,-3,X
1004633,-4,C
1004633,-5,C
1004633,-6,1
1004633,-7,C
1004633,-8,C
1004633,-9,0
1004633,-10,X
1004633,-11,C
1004633,-12,X
1004633,-13,C
1004633,-14,0
1004633,-15,C
1004633,-16,C
1004633,-17,X
1004633,-18,C
1004633,-19,0
1004633,-20,0
1004633,-21,X
1004633,-22,C
1004633,-23,C
1004634,0,X
1004634,-1,C
1004634,-2,C
1004634,-3,C
1004634,-4,1
1004634,-5,C
1004634,-6,X
1004634,-7,C
1004634,-8,X
1004634,-9,X
1004634,-10,X
1004634,-11,C
1004634,-12,C
1004634,-13,0
1004634,-14,X
1004634,-15,0
1004634,-16,1
1004634,-17,C
1004635,0,0
1004635,-1,C
1004635,-2,C
1004635,-3,C
1004635,-4,C
1004635,-5,1
1004635,-6,1
1004635,-7,C
1004635,-8,X
1004635,-9,C
1004635,-10,C
1004635,-11,C
1004635,-12,1
1004635,-13,C
1004635,-14,C
1004635,-15,0
1004636,0,C
1004636,-1,0
1004636,-2,C
1004636,-3,X
1004636,-4,X
1004636,-5,C
1004636,-6,0
1004636,-7,C
1004637,0,1
1004637,-1,0
1004637,-2,X
1004637,-3,C
1004637,-4,0
1004637,-5,X
1004637,-6,C
1004637,-7,X
1004637,-8,X
1004637,-9,X
1004638,0,0
1004638,-1,X
1004638,-2,X
1004638,-3,C
1004638,-4,1
1004638,-5,0
1004638,-6,C
1004638,-7,C
1004638,-8,C
1004638,-9,X
1004638,-10,1
1004638,-11,C
1004638,-12,C
1004638,-13,X
1004639,0,0
1004639,-1,1
1004639,-2,C
1004639,-3,2
1004639,-4,2
1004639,-5,1
1004639,-6,C
1004639,-7,X
1004639,-8,3
1004639,-9,C
1004639,-10,1
1004639,-11,C
1004639,-12,X
1004639,-13,X
1004639,-14,5
1004639,-15,C
1004639,-16,4
1004639,-17,2
1004639,-18,1
1004639,-19,2
1004639,-20,X
1004640,0,X
1004640,-1,0
1004640,-2,C
1004640,-3,C
1004640,-4,C
1004641,0,X
1004641,-1,0
1004641,-2,X
1004641,-3,X
1004641,-4,X
1004641,-5,C
1004641,-6,0
1004641,-7,X
1004641,-8,C
1004641,-9,1
1004641,-10,1
1004641,-11,0
1004641,-12,1
1004641,-13,C
1004641,-14,C
1004641,-15,1
1004641,-16,X
1004642,0,3
1004642,-1,1
1004642,-2,3
1004642,-3,C
1004642,-4,4
1004642,-5,X
1004642,-6,X
1004642,-7,X
1004642,-8,X
1004642,-9,X
1004642,-10,X
1004642,-11,X
1004642,-12,5
1004642,-13,C
1004642,-14,1
1004642,-15,X
1004643,0,3
1004643,-1,C
1004643,-2,0
1004643,-3,0
1004643,-4,X
1004643,-5,X
1004643,-6,0
1004643,-7,4
1004643,-8,0
1004643,-9,C
1004643,-10,2
1004643,-11,X
1004643,-12,C
1004643,-13,C
1004644,0,C
1004644,-1,C
1004644,-2,X
1004644,-3,0
1004644,-4,X
1004644,-5,C
1004644,-6,C
1004644,-7,C
1004644,-8,X
1004645,0,C
1004645,-1,1
1004645,-2,X
1004645,-3,X
1004645,-4,C
1004646,0,1
1004646,-1,0
1004646,-2,C
1004646,-3,X
1004646,-4,3
1004646,-5,0
1004646,-6,C
1004646,-7,X
1004646,-8,X
1004646,-9,X
1004646,-10,C
1004646,-11,C
1004646,-12,X
1004647,0,1
1004647,-1,X
1004647,-2,1
1004647,-3,X
1004647,-4,C
1004647,-5,C
1004648,0,X
1004648,-1,C
1004648,-2,X
1004648,-3,C
1004648,-4,C
1004648,-5,1
1004648,-6,1
1004648,-7,X
1004648,-8,C
1004648,-9,C
1004648,-10,X
1004648,-11,1
1004648,-12,0
1004649,0,X
1004649,-1,C
1004649,-2,1
1004649,-3,C
1004649,-4,X
1004649,-5,X
1004649,-6,0
1004649,-7,X
1004649,-8,C
1004649,-9,X
1004649,-10,C
1004649,-11,0
1004650,0,X
1004650,-1,0
1004650,-2,X
1004651,0,C
1004651,-1,X
1004651,-2,X
1004651,-3,C
1004651,-4,C
1004651,-5,0
1004651,-6,C
1004651,-7,C
1004651,-8,X
1004651,-9,X
1004651,-10,1
1004651,-11,1
1004651,-12,X
1004651,-13,X
1004651,-14,1
1004651,-15,0
1004651,-16,C
1004651,-17,X
1004651,-18,0
1004651,-19,C
1004652,0,C
1004652,-1,0
1004652,-2,C
1004652,-3,X
1004652,-4,1
1004652,-5,C
1004652,-6,C
1004652,-7,C
1004652,-8,C
1004652,-9,X
1004653,0,X
1004653,-1,C
1004653,-2,C
1004653,-3,1
1004653,-4,C
1004653,-5,X
1004653,-6,X
1004653,-7,0
1004653,-8,0
1004654,0,X
1004654,-1,C
1004654,-2,C
1004654,-3,1
1004654,-4,1
1004654,-5,C
1004654,-6,C
1004654,-7,0
1004654,-8,X
1004654,-9,C
1004654,-10,X
1004654,-11,X
1004654,-12,1
1004654,-13,C
1004654,-14,C
1004654,-15,C
1004654,-16,X
1004654,-17,X
1004654,-18,X
1004654,-19,X
1004654,-20,C
1004654,-21,C
1004654,-22,X
1004654,-23,X
1004655,0,0
1004655,-1,X
1004655,-2,0
1004655,-3,0
1004655,-4,C
1004655,-5,0
1004655,-6,X
1004655,-7,0
1004655,-8,X
1004655,-9,X
1004655,-10,X
1004655,-11,C
1004655,-12,X
1004655,-13,X
1004655,-14,X
1004655,-15,1
1004655,-16,C
1004656,0,C
1004656,-1,C
1004656,-2,1
1004657,0,C
1004657,-1,C
1004657,-2,C
1004657,-3,X
1004657,-4,0
1004657,-5,1
1004657,-6,0
1004658,0,C
1004658,-1,0
1004658,-2,1
1004658,-3,X
1004658,-4,0
1004658,-5,C
1004658,-6,C
1004658,-7,C
1004658,-8,C
1004658,-9,0
1004658,-10,C
1004658,-11,X
1004658,-12,C
1004658,-13,C
1004658,-14,C
1004658,-15,X
1004658,-16,0
1004658,-17,X
1004658,-18,C
1004658,-19,0
1004658,-20,0
1004658,-21,X
1004658,-22,C
1004658,-23,X
1004659,0,X
1004659,-1,C
1004659,-2,X
1004659,-3,X
1004659,-4,0
1004659,-5,C
1004659,-6,0
1004659,-7,0
1004659,-8,C
1004659,-9,C
1004659,-10,C
1004659,-11,X
1004659,-12,C
1004659,-13,0
1004659,-14,1
1004659,-15,X
1004659,-16,0
1004659,-17,C
1004659,-18,C
1004659,-19,0
1004659,-20,X
1004659,-21,0
1004659,-22,X
1004660,0,C
1004660,-1,C
1004660,-2,X
1004660,-3,X
1004660,-4,X
1004661,0,X
1004661,-1,3
1004661,-2,X
1004661,-3,X
1004661,-4,X
1004661,-5,X
1004661,-6,C
1004662,0,X
1004662,-1,0
1004662,-2,X
1004662,-3,C
1004662,-4,X
1004662,-5,C
1004662,-6,1
1004662,-7,C
1004662,-8,C
1004662,-9,0
1004662,-10,X
1004662,-11,X
1004662,-12,X
1004662,-13,X
1004662,-14,C
1004662,-15,0
1004662,-16,X
1004662,-17,X
1004662,-18,1
1004662,-19,X
1004662,-20,X
1004662,-21,C
1004662,-22,C
1004663,0,2
1004663,-1,C
1004663,-2,X
1004663,-3,X
1004663,-4,0
1004663,-5,0
1004663,-6,X
1004663,-7,0
1004663,-8,C
1004664,0,2
1004664,-1,X
1004664,-2,3
1004664,-3,C
1004664,-4,0
1004664,-5,C
1004664,-6,C
1004664,-7,2
1004664,-8,X
1004664,-9,C
1004664,-10,2
1004664,-11,C
1004664,-12,X
1004664,-13,X
1004664,-14,X
1004664,-15,X
1004664,-16,C
1004664,-17,3
1004664,-18,C
1004664,-19,3
1004664,-20,C
1004664,-21,C
1004664,-22,C
1004665,0,C
1004665,-1,C
1004665,-2,C
1004665,-3,C
1004665,-4,C
1004665,-5,0
1004665,-6,0
1004665,-7,X
1004665,-8,X
1004665,-9,X
1004665,-10,C
1004665,-11,C
1004665,-12,C
1004665,-13,C
1004665,-14,X
1004665,-15,1
1004665,-16,C
1004665,-17,X
1004665,-18,0
1004665,-19,C
1004666,0,C
1004666,-1,C
1004666,-2,0
1004666,-3,0
1004666,-4,X
1004666,-5,X
1004666,-6,X
1004666,-7,C
1004666,-8,X
1004666,-9,X
1004666,-10,C
1004666,-11,1
1004666,-12,1
1004666,-13,0
1004666,-14,0
1004666,-15,C
1004666,-16,C
1004666,-17,C
1004666,-18,C
1004666,-19,X
1004667,0,C
1004667,-1,C
1004667,-2,X
1004667,-3,X
1004667,-4,C
1004667,-5,0
1004667,-6,X
1004667,-7,X
1004668,0,X
1004668,-1,0
1004668,-2,3
1004668,-3,2
1004668,-4,C
1004668,-5,0
1004668,-6,X
1004668,-7,1
1004668,-8,X
1004668,-9,X
1004668,-10,C
1004668,-11,3
1004668,-12,C
1004668,-13,0
1004668,-14,3
1004668,-15,2
1004669,0,X
1004669,-1,X
1004669,-2,0
1004669,-3,C
1004669,-4,0
1004669,-5,C
1004669,-6,X
1004669,-7,C
1004669,-8,X
1004669,-9,C
1004669,-10,C
1004669,-11,C
1004669,-12,1
1004669,-13,X
1004669,-14,C
1004669,-15,0
1004669,-16,X
1004669,-17,C
1004670,0,0
1004670,-1,0
1004670,-2,C
1004670,-3,X
1004670,-4,0
1004670,-5,C
1004670,-6,C
1004670,-7,X
1004670,-8,X
1004670,-9,X
1004670,-10,C
1004670,-11,C
1004670,-12,X
1004670,-13,C
1004670,-14,C
1004670,-15,X
1004670,-16,C
1004670,-17,C
1004670,-18,X
1004670,-19,X
1004671,0,0
1004671,-1,X
1004671,-2,X
1004671,-3,X
1004671,-4,1
1004671,-5,0
1004671,-6,X
1004671,-7,X
1004671,-8,X
1004671,-9,X
1004671,-10,X
1004671,-11,C
1004671,-12,X
1004671,-13,1
1004672,0,0
1004672,-1,0
1004672,-2,1
1004672,-3,X
1004672,-4,1
1004672,-5,X
1004672,-6,C
1004672,-7,X
1004672,-8,0
1004672,-9,X
1004672,-10,X
1004672,-11,X
1004672,-12,C
1004673,0,C
1004673,-1,2
1004673,-2,X
1004673,-3,C
1004673,-4,X
1004673,-5,C
1004673,-6,C
1004673,-7,0
1004673,-8,C
1004673,-9,X
1004673,-10,2
1004673,-11,3
1004673,-12,C
1004673,-13,C
1004674,0,X
1004674,-1,C
1004674,-2,0
1004674,-3,0
1004674,-4,C
1004675,0,X
1004675,-1,C
1004675,-2,0
1004675,-3,C
1004675,-4,X
1004675,-5,0
1004675,-6,X
1004675,-7,X
1004675,-8,0
1004675,-9,0
1004675,-10,X
1004675,-11,C
1004675,-12,C
1004675,-13,X
1004675,-14,0
1004675,-15,0
1004675,-16,C
1004675,-17,0
1004675,-18,C
1004675,-19,0
1004675,-20,C
1004675,-21,C
1004675,-22,0
1004676,0,C
1004676,-1,C
1004676,-2,X
1004676,-3,C
1004676,-4,X
1004676,-5,C
1004676,-6,1
1004676,-7,X
1004676,-8,X
1004676,-9,0
1004677,0,C
1004677,-1,X
1004677,-2,X
1004677,-3,X
1004677,-4,1
1004678,0,2
1004678,-1,C
1004678,-2,C
1004678,-3,1
1004678,-4,2
1004678,-5,1
1004678,-6,0
1004678,-7,X
1004678,-8,1
1004678,-9,2
1004678,-10,X
1004678,-11,0
1004678,-12,0
1004678,-13,4
1004678,-14,C
1004678,-15,C
1004678,-16,C
1004678,-17,X
1004678,-18,2
1004678,-19,5
1004679,0,0
1004679,-1,C
1004679,-2,C
1004679,-3,X
1004679,-4,C
1004679,-5,X
1004679,-6,C
1004679,-7,0
1004679,-8,X
1004679,-9,X
1004679,-10,X
1004679,-11,0
1004679,-12,X
1004679,-13,1
1004679,-14,C
1004679,-15,C
1004679,-16,X
1004679,-17,C
1004679,-18,C
1004679,-19,C
1004679,-20,X
1004679,-21,0
1004680,0,1
1004680,-1,C
1004680,-2,1
1004680,-3,X
1004681,0,2
1004681,-1,C
1004681,-2,C
1004681,-3,X
1004681,-4,C
1004681,-5,0
1004681,-6,2
1004681,-7,0
1004681,-8,X
1004681,-9,C
1004681,-10,4
1004681,-11,1
1004681,-12,X
1004681,-13,X
1004681,-14,X
1004681,-15,1
1004681,-16,C
1004681,-17,X
1004681,-18,2
1004681,-19,X
1004682,0,0
1004682,-1,1
1004682,-2,X
1004682,-3,X
1004682,-4,X
1004682,-5,3
1004682,-6,2
1004682,-7,0
1004682,-8,X
1004682,-9,C
1004682,-10,X
1004682,-11,C
1004682,-12,X
1004682,-13,X
1004682,-14,4
1004682,-15,2
1004682,-16,5
1004682,-17,0
1004682,-18,4
1004682,-19,X
1004682,-20,X
1004682,-21,C
1004682,-22,0
1004683,0,C
1004683,-1,X
1004683,-2,C
1004683,-3,C
1004683,-4,0
1004683,-5,X
1004683,-6,X
1004683,-7,X
1004683,-8,X
1004683,-9,0
1004683,-10,0
1004683,-11,C
1004683,-12,0
1004683,-13,0
1004683,-14,C
1004683,-15,X
1004683,-16,0
1004683,-17,X
1004683,-18,0
1004683,-19,C
1004683,-20,X
1004683,-21,1
1004684,0,C
1004684,-1,0
1004684,-2,X
1004684,-3,C
1004684,-4,X
1004684,-5,X
1004684,-6,C
1004684,-7,0
1004684,-8,C
1004684,-9,C
1004684,-10,C
1004684,-11,C
1004684,-12,C
1004684,-13,X
1004684,-14,C
1004685,0,X
1004685,-1,X
1004685,-2,C
1004685,-3,C
1004685,-4,1
1004685,-5,X
1004685,-6,1
1004685,-7,C
1004685,-8,0
1004685,-9,X
1004685,-10,C
1004685,-11,C
1004685,-12,C
1004685,-13,X
1004685,-14,X
1004685,-15,0
1004685,-16,X
1004685,-17,X
1004685,-18,0
1004685,-19,C
1004685,-20,X
1004685,-21,X
1004686,0,X
1004686,-1,0
1004686,-2,0
1004686,-3,0
1004686,-4,X
1004687,0,C
1004687,-1,C
1004687,-2,C
1004687,-3,C
1004687,-4,X
1004687,-5,X
1004687,-6,C
1004687,-7,C
1004687,-8,0
1004687,-9,X
1004687,-10,0
1004687,-11,C
1004687,-12,1
1004687,-13,1
1004687,-14,X
1004687,-15,C
1004687,-16,X
1004687,-17,X
1004687,-18,1
1004688,0,5
1004688,-1,X
1004688,-2,X
1004688,-3,1
1004688,-4,0
1004688,-5,3
1004688,-6,C
1004688,-7,5
1004688,-8,2
1004688,-9,X
1004689,0,C
1004689,-1,1
1004689,-2,0
1004689,-3,C
1004690,0,0
1004690,-1,C
1004690,-2,C
1004690,-3,0
1004690,-4,C
1004690,-5,1
1004690,-6,X
1004690,-7,0
1004690,-8,C
1004690,-9,X
1004690,-10,X
1004690,-11,C
1004690,-12,X
1004690,-13,X
1004690,-14,C
1004691,0,C
1004691,-1,C
1004691,-2,C
1004691,-3,C
1004691,-4,X
1004691,-5,C
1004691,-6,0
1004691,-7,C
1004691,-8,C
1004691,-9,C
1004691,-10,C
1004691,-11,X
1004691,-12,X
1004691,-13,C
1004691,-14,X
1004691,-15,C
1004691,-16,X
1004691,-17,C
1004691,-18,X
1004691,-19,C
1004691,-20,C
1004691,-21,C
1004691,-22,C
1004692,0,X
1004692,-1,C
1004692,-2,X
1004692,-3,0
1004692,-4,0
1004692,-5,C
1004692,-6,1
1004692,-7,0
1004692,-8,1
1004693,0,0
1004693,-1,0
1004693,-2,1
1004693,-3,C
1004693,-4,C
1004693,-5,X
1004693,-6,C
1004693,-7,X
1004693,-8,C
1004693,-9,C
1004693,-10,C
1004693,-11,0
1004693,-12,C
1004693,-13,C
1004693,-14,X
1004693,-15,X
1004693,-16,X
1004693,-17,C
1004694,0,X
1004694,-1,X
1004694,-2,C
1004694,-3,X
1004694,-4,C
1004694,-5,C
1004694,-6,0
1004694,-7,C
1004694,-8,0
1004694,-9,X
1004694,-10,C
1004694,-11,C
1004694,-12,X
1004694,-13,X
1004694,-14,C
1004694,-15,C
1004694,-16,X
1004694,-17,0
1004694,-18,C
1004694,-19,1
1004694,-20,X
1004694,-21,C
1004694,-22,1
1004695,0,X
1004695,-1,C
1004695,-2,X
1004695,-3,0
1004695,-4,C
1004695,-5,X
1004695,-6,X
1004695,-7,0
1004695,-8,X
1004695,-9,X
1004695,-10,X
1004695,-11,C
1004695,-12,X
1004695,-13,X
1004695,-14,C
1004695,-15,C
1004696,0,X
1004696,-1,X
1004696,-2,C
1004696,-3,X
1004696,-4,X
1004696,-5,C
1004696,-6,X
1004696,-7,1
1004696,-8,C
1004696,-9,0
1004696,-10,C
1004696,-11,C
1004696,-12,C
1004696,-13,0
1004697,0,X
1004697,-1,C
1004697,-2,X
1004697,-3,X
1004697,-4,X
1004697,-5,0
1004697,-6,X
1004697,-7,X
1004697,-8,C
1004697,-9,X
1004697,-10,X
1004697,-11,0
1004697,-12,X
1004697,-13,0
1004698,0,X
1004698,-1,0
1004698,-2,C
1004698,-3,1
1004698,-4,C
1004698,-5,0
1004698,-6,0
1004698,-7,C
1004698,-8,C
1004698,-9,C
1004698,-10,1
1004698,-11,C
1004698,-12,X
1004698,-13,C
1004698,-14,0
1004698,-15,C
1004698,-16,C
1004698,-17,X
1004699,0,2
1004699,-1,C
1004699,-2,C
1004699,-3,X
1004699,-4,0
1004699,-5,X
1004699,-6,1
1004699,-7,X
1004699,-8,X
1004699,-9,C
1004699,-10,C
1004699,-11,C
1004699,-12,3
1004699,-13,X
1004699,-14,0
1004700,0,0
1004700,-1,1
1004700,-2,X
1004700,-3,C
1004700,-4,X
1004700,-5,X
1004700,-6,X
1004700,-7,C
1004700,-8,C
1004700,-9,C
1004700,-10,C
1004700,-11,1
1004701,0,0
1004701,-1,2
1004701,-2,C
1004701,-3,X
1004701,-4,0
1004701,-5,1
1004701,-6,5
1004701,-7,X
1004701,-8,4
1004701,-9,X
1004702,0,X
1004702,-1,C
1004702,-2,X
1004702,-3,1
1004702,-4,X
1004702,-5,C
1004702,-6,X
1004702,-7,C
1004702,-8,X
1004702,-9,0
1004702,-10,X
1004702,-11,0
1004702,-12,X
1004702,-13,X
1004702,-14,C
1004702,-15,0
1004702,-16,X
1004702,-17,C
1004702,-18,C
1004702,-19,1
1004702,-20,0
1004702,-21,C
1004703,0,0
1004703,-1,2
1004703,-2,X
1004703,-3,C
1004703,-4,X
1004703,-5,X
1004703,-6,X
1004703,-7,X
1004703,-8,X
1004703,-9,X
1004703,-10,X
1004703,-11,X
1004703,-12,X
1004703,-13,C
1004703,-14,C
1004703,-15,X
1004703,-16,X
1004703,-17,C
1004703,-18,0
1004703,-19,C
1004703,-20,C
1004703,-21,4
1004703,-22,X
1004703,-23,5
1004704,0,C
1004704,-1,0
1004704,-2,X
1004704,-3,X
1004704,-4,X
1004704,-5,0
1004704,-6,0
1004704,-7,0
1004704,-8,X
1004704,-9,X
1004704,-10,C
1004704,-11,0
1004704,-12,X
1004704,-13,1
1004704,-14,1
1004704,-15,C
1004704,-16,C
1004704,-17,C
1004704,-18,C
1004704,-19,C
1004704,-20,C
1004704,-21,C
1004704,-22,C
1004705,0,X
1004705,-1,C
1004705,-2,X
1004705,-3,X
1004705,-4,X
1004705,-5,C
1004705,-6,X
1004705,-7,X
1004705,-8,C
1004705,-9,C
1004705,-10,C
1004705,-11,X
1004706,0,X
1004706,-1,1
1004706,-2,X
1004706,-3,0
1004706,-4,0
1004706,-5,X
1004706,-6,0
1004706,-7,X
1004706,-8,1
1004706,-9,X
1004706,-10,0
1004706,-11,C
1004706,-12,C
1004706,-13,0
1004707,0,C
1004707,-1,1
1004707,-2,C
1004707,-3,X
1004707,-4,C
1004707,-5,C
1004707,-6,0
1004707,-7,X
1004707,-8,0
1004707,-9,X
1004707,-10,X
1004707,-11,0
1004707,-12,1
1004707,-13,X
1004707,-14,1
1004707,-15,C
1004707,-16,C
1004707,-17,X
1004707,-18,C
1004707,-19,X
1004707,-20,C
1004707,-21,C
1004708,0,2
1004708,-1,C
1004708,-2,X
1004708,-3,X
1004708,-4,C
1004708,-5,C
1004708,-6,X
1004708,-7,1
1004708,-8,1
1004708,-9,0
1004708,-10,0
1004708,-11,X
1004709,0,C
1004709,-1,X
1004709,-2,2
1004709,-3,4
1004709,-4,C
1004709,-5,X
1004709,-6,5
1004710,0,2
1004710,-1,1
1004710,-2,C
1004710,-3,2
1004710,-4,X
1004710,-5,C
1004710,-6,0
1004710,-7,C
1004711,0,X
1004711,-1,0
1004711,-2,X
1004711,-3,X
1004711,-4,4
1004711,-5,X
1004711,-6,X
1004711,-7,X
1004711,-8,C
1004711,-9,5
1004711,-10,2
1004711,-11,1
1004711,-12,X
1004711,-13,X
1004711,-14,0
1004712,0,X
1004712,-1,X
1004712,-2,X
1004712,-3,0
1004713,0,X
1004713,-1,0
1004713,-2,X
1004713,-3,C
1004713,-4,X
1004713,-5,X
1004713,-6,X
1004713,-7,C
1004713,-8,C
1004713,-9,C
1004713,-10,C
1004713,-11,1
1004713,-12,0
1004713,-13,C
1004713,-14,0
1004713,-15,X
1004713,-16,C
1004713,-17,X
1004713,-18,C
1004713,-19,X
1004713,-20,0
1004713,-21,X
1004713,-22,X
1004714,0,X
1004714,-1,0
1004714,-2,C
1004714,-3,0
1004714,-4,C
1004714,-5,1
1004714,-6,X
1004714,-7,X
1004714,-8,1
1004714,-9,C
1004714,-10,C
1004714,-11,X
1004714,-12,X
1004714,-13,0
1004714,-14,C
1004714,-15,X
1004714,-16,X
1004714,-17,X
1004714,-18,X
1004714,-19,C
1004714,-20,X
1004714,-21,C
1004714,-22,X
1004715,0,2
1004715,-1,3
1004715,-2,C
1004715,-3,X
1004715,-4,X
1004715,-5,4
1004715,-6,X
1004715,-7,3
1004715,-8,X
1004715,-9,2
1004715,-10,X
1004715,-11,C
1004715,-12,0
1004715,-13,C
1004716,0,X
1004716,-1,X
1004716,-2,C
1004716,-3,C
1004716,-4,X
1004716,-5,C
1004716,-6,X
1004716,-7,C
1004716,-8,C
1004716,-9,0
1004716,-10,X
1004716,-11,C
1004716,-12,C
1004717,0,1
1004717,-1,X
1004717,-2,C
1004717,-3,C
1004717,-4,C
1004717,-5,C
